CID,MolecularWeight,IsomericSMILES,IUPACName,name
2507689,174.20,CC1=C(OC2=CC=CC=C12)C(=O)C,1-(3-methyl-1-benzofuran-2-yl)ethanone,23911-56-0
69885,174.24,CC(=O)C1=CC2=C(CCCC2)C=C1,"1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethanone",774-55-0
142629,88.17,CC=CSC,1-methylsulfanylprop-1-ene,"1-propene, 1-(methylthio)-"
35785,194.31,CCC(=O)C1CC(CC=C1C)C(C)C,1-(2-methyl-5-propan-2-ylcyclohex-2-en-1-yl)propan-1-one,nerone
31231,164.20,CC(=O)CC1=CC=C(C=C1)OC,1-(4-methoxyphenyl)propan-2-one,4-methoxyphenylacetone
102054965,236.39,CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C,"(1E,5E)-9-methoxy-1,6,10-trimethylcyclododeca-1,5-diene","1,5-cyclododecadiene, 9-methoxy-1,6,10-trimethyl-"
170239,170.32,CC(=CCCC(C)(C=C)S)C,"3,7-dimethylocta-1,6-diene-3-thiol",39707-47-6
19793,236.4,CC1(CC(C2=CC=CC=C21)(C)C3=CC=CC=C3)C,"1,1,3-trimethyl-3-phenyl-2H-indene",3910-35-8
101363,230.39,CCCCCCCCCC(OCC)OCC,"1,1-diethoxydecane","1,1-diethoxydecane"
10795,90.12,CC(OC)OC,"1,1-dimethoxyethane","1,1-dimethoxyethane"
101023,220.31,CC(C)C(=O)OC(C)(C)CC1=CC=CC=C1,(2-methyl-1-phenylpropan-2-yl) 2-methylpropanoate,59354-71-1
101549,220.35,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)O,"4,8-dimethyl-2-propan-2-ylidene-3,3a,4,5,6,8a-hexahydro-1H-azulen-6-ol",89-88-3
103377,236.35,CC1CCC2(C(=CCCC2(C1OC=O)C)C)C,"(2,4a,5,8a-tetramethyl-1,2,3,4,7,8-hexahydronaphthalen-1-yl) formate",65405-72-3
7043,138.16,COC1=CC=CC=C1OC,"1,2-dimethoxybenzene","1,2-dimethoxybenzene"
107217,196.29,CC(=O)OC1C(C2CCC1(C2)C)(C)C,"(1,3,3-trimethyl-2-bicyclo[2.2.1]heptanyl) acetate",fenchyl acetate
91497,258.4,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,"4,6,6,7,8,8-hexamethyl-1,3,4,7-tetrahydrocyclopenta[g]isochromene",galaxolide
112635,244.33,CCCCCCC(CCOC(=O)C)OC(=O)C,3-acetyloxynonyl acetate,"nonane-1,3-diyl diacetate"
16205339,220.26,CC(CC(=C)C)OC(=O)C1=CC=CC=C1O,4-methylpent-4-en-2-yl 2-hydroxybenzoate,"1,3-dimethyl-3-butenyl salicylate"
3018907,170.25,CC(C)C(=O)OC(C)CC(=C)C,4-methylpent-4-en-2-yl 2-methylpropanoate,4-methylpent-4-en-2-yl 2-methylpropanoate
6440993,170.25,C/C=C/C(=O)OC(C)CC(C)C,4-methylpentan-2-yl (E)-but-2-enoate,"2-butenoic acid, 1,3-dimethylbutyl ester"
15571,188.26,CCCCCCC1OCC(O1)CO,"(2-hexyl-1,3-dioxolan-4-yl)methanol","2-hexyl-1,3-dioxolane-4-methanol"
234237,202.29,CCCCCCC(CCOC(=O)C)O,3-hydroxynonyl acetate,3-hydroxynonyl acetate
6433089,148.24,CCCCCC#C/C=C/C=C,"(3E)-undeca-1,3-dien-5-yne","1,3-undecadien-5-yne"
6436727,220.35,C/C/1=C\CCC2(C(O2)CC/C(=C/CC1)/C)C,"(4E,8E)-1,5,9-trimethyl-13-oxabicyclo[10.1.0]trideca-4,8-diene",13786-79-3
109275,256.4,CC1CC(=O)C2=C1C3=C(C=C2C)C(CC3(C)C)(C)C,"1,4,6,6,8,8-hexamethyl-2,7-dihydro-1H-as-indacen-3-one","1,6,7,8-tetrahydro-1,4,6,6,8,8-hexamethyl-as-indacen-3(2h)-one"
15897831,192.30,C=CCCC(=O)C(=C)C1CCCCC1,"2-cyclohexylhepta-1,6-dien-3-one","1,6-heptadien-3-one, 2-cyclohexyl-"
2537,152.23,CC1(C2CCC1(C(=O)C2)C)C,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",camphor
91151,238.37,CC(=O)OC1CCC2C(CCCC2(C1)C)(C)C,"(5,5,8a-trimethyl-1,2,3,4,4a,6,7,8-octahydronaphthalen-2-yl) acetate","decahydro-5,5,8a-trimethyl-2-naphthyl acetate"
107119,224.38,CC1CCC(CC2C1CCC2C)C(C)(C)O,"2-(3,8-dimethyl-1,2,3,3a,4,5,6,7,8,8a-decahydroazulen-5-yl)propan-2-ol","2-(3,8-dimethyldecahydroazulen-5-yl)propan-2-ol"
109263,206.32,CC1=C2CC(C(C1)C(C2)C(=O)C)C(C)C,1-(5-methyl-7-propan-2-yl-2-bicyclo[2.2.2]oct-4-enyl)ethanone,68259-33-6
61035,212.33,CC(=O)OCCCCCCCCCC=C,undec-10-enyl acetate,10-undecen-1-yl acetate
8187,168.28,C=CCCCCCCCCC=O,undec-10-enal,10-undecenal
109641,282.5,CCCCCCCOC(=O)CCCCCCCCC=C,heptyl undec-10-enoate,heptyl undecylenate
23173,256.38,C1CCCCCOCCCCOC(=O)CCCC1,"1,6-dioxacycloheptadecan-7-one","1,6-dioxacycloheptadecan-7-one"
5365703,252.39,C1CCCCOC(=O)CCCCC/C=C\CCC1,(8Z)-1-oxacycloheptadec-8-en-2-one,ambrettolid
22336879,166.26,CC1(CCC(=CC1)CCC=O)C,"3-(4,4-dimethylcyclohexen-1-yl)propanal","1-cyclohexene-1-propanal, 4,4-dimethyl-"
137829,128.21,CC(C1CCCCC1)O,1-cyclohexylethanol,1-cyclohexylethanol
107073,196.29,CC=CC(=O)OC(C)C1CCCCC1,1-cyclohexylethyl but-2-enoate,"2-butenoic acid, 1-cyclohexylethyl ester"
170977,156.26,CCCCCCCC(C=C)O,dec-1-en-3-ol,1-decen-3-ol
53422433,184.32,CCCCCCCCC=COCC,1-ethoxydec-1-ene,"1-decene, 1-ethoxy-"
118291,252.39,CCOC1=CC(C(C(C1)(C)C)C(=C)OCC)(C)C,"1-ethoxy-4-(1-ethoxyethenyl)-3,3,5,5-tetramethylcyclohexene","1-ethoxy-4-(1-ethoxyvinyl)-3,3,5,5-tetramethylcyclohexene"
78903,166.22,CC(=O)OC1(CCCCC1)C#C,(1-ethynylcyclohexyl) acetate,1-ethynylcyclohexyl acetate
7219,116.16,C1C=CC2=CC=CC=C21,1H-indene,indene
108523,188.31,CCC1(CC(C2=CC=CC=C21)(C)C)C,"1-ethyl-1,3,3-trimethyl-2H-indene","1-ethyl-1,3,3-trimethylindan"
14549,188.31,CC1C(C2=CC=CC=C2C1(C)C)(C)C,"1,1,2,3,3-pentamethyl-2H-indene","1,1,2,3,3-pentamethylindan"
106919,388.5,CC(CCCC(C)(C)O)CC(C1=CNC2=CC=CC=C21)C3=CNC4=CC=CC=C43,"8,8-bis(1H-indol-3-yl)-2,6-dimethyloctan-2-ol",67860-00-8
228343,170.29,C[C@@H]1CC[C@H]([C@@H](C1)OC)C(C)C,"(1S,2R,4R)-2-methoxy-4-methyl-1-propan-2-ylcyclohexane",1565-76-0
3024273,148.27,CCCC(CCOC)S,1-methoxyhexane-3-thiol,1-methoxyhexane-3-thiol
166247,212.33,CCC(C)C1CCCCC1(C)OC(=O)C,(2-butan-2-yl-1-methylcyclohexyl) acetate,72183-75-6
22476645,170.29,CC(C)CC1CCCC(C1)(C)O,1-methyl-3-(2-methylpropyl)cyclohexan-1-ol,215231-33-7
88693,196.29,CC(=C)C1CCC(CC1)(C)OC(=O)C,(1-methyl-4-prop-1-en-2-ylcyclohexyl) acetate,beta-terpinyl acetate
89437,156.26,CC(C)C1CCC(CC1)(C)O,1-methyl-4-propan-2-ylcyclohexan-1-ol,p-menthan-1-ol
161949,212.37,CC1(CCCCCCCCCCC1)OC,1-methoxy-1-methylcyclododecane,1-methoxy-1-methylcyclododecane
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
18827,128.21,CCCCCC(C=C)O,oct-1-en-3-ol,1-octen-3-ol
17121,170.25,CCCCCC(C=C)OC(=O)C,oct-1-en-3-yl acetate,1-octen-3-yl acetate
20268659,206.32,CC1C=CC2(O1)C=C(CCC2C(C)C)C,"2,9-dimethyl-6-propan-2-yl-1-oxaspiro[4.5]deca-3,9-diene",89079-92-5
22219099,206.32,CCC1=CCCC(C12C=CC(O2)C)(C)C,"10-ethyl-2,6,6-trimethyl-1-oxaspiro[4.5]deca-3,9-diene",etaspirene
6452049,196.29,CC(C)C1CCC2(CC1)CCC(=O)O2,8-propan-2-yl-1-oxaspiro[4.5]decan-2-one,4625-90-5
6437247,206.32,CCC(/C(=C/C1(CC2CC1C=C2)C)/C)O,(E)-2-methyl-1-(2-methyl-2-bicyclo[2.2.1]hept-5-enyl)pent-1-en-3-ol,67739-11-1
5372151,220.35,CCC(=O)/C(=C/C1=C(CCCC1(C)C)C)/C,"(E)-2-methyl-1-(2,6,6-trimethylcyclohexen-1-yl)pent-1-en-3-one",velvetone
11363,148.16,CC(=O)C(=O)C1=CC=CC=C1,"1-phenylpropane-1,2-dione","1-phenyl-1,2-propanedione"
160065,220.31,CCC(C)(CCC1=CC=CC=C1)OC(=O)C,(3-methyl-1-phenylpentan-3-yl) acetate,72007-81-9
6427135,170.32,CC1=CCC(CC1)C(C)(C)S,2-(4-methylcyclohex-3-en-1-yl)propane-2-thiol,p-menthene-8-thiol
18955245,226.35,CC(CO)COC1CC2CCC1(C2(C)C)C,"2-methyl-3-[(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl)oxy]propan-1-ol",128119-70-0
8207,200.36,CCCCCCCCCCCCCO,tridecan-1-ol,1-tridecanol
5463875,170.25,CCCCC/C=C/COC(=O)C,[(E)-oct-2-enyl] acetate,(e)-oct-2-enyl acetate
20839647,196.29,CC/C=C\CCOC(=O)/C(=C/CC)/C,[(Z)-hex-3-enyl] (E)-2-methylpent-2-enoate,cis-3-hexenyl 2-methyl-2-pentenoate
5364949,198.34,CCCCCCCCCC/C=C/CO,(E)-tridec-2-en-1-ol,trans-2-tridecen-1-ol
16063567,284.4,CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C,"[2-[1-(3,3-dimethylcyclohexyl)ethoxy]-2-methylpropyl] propanoate",141773-73-1
106739,170.29,CC1CCC(C(C1)C(C)(C)C)O,2-tert-butyl-4-methylcyclohexan-1-ol,67634-11-1
102667,152.23,CC1(C2CC1C(=C)C(C2)O)C,"6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptan-3-ol",pinocarveol
81887,149.23,CCC(CC)C1=CC=CC=N1,2-pentan-3-ylpyridine,2-(3-pentyl)pyridine
14344497,168.23,CC1CCC2C(C(=O)OC2C1)C,"3,6-dimethyl-3a,4,5,6,7,7a-hexahydro-3H-1-benzofuran-2-one",dihydromintlactone
107271,172.26,CCCCC(CC)C1OCCO1,"2-heptan-3-yl-1,3-dioxolane","1,3-dioxolane, 2-(1-ethylpentyl)-"
15410529,166.29,CC1=CC=C(C=C1)C(C)(C)S,2-(4-methylphenyl)propane-2-thiol,"benzenemethanethiol, alpha,alpha,4-trimethyl-"
74005,185.26,CC(C)CC1=CC=NC2=CC=CC=C12,4-(2-methylpropyl)quinoline,4-isobutylquinoline
175661,220.35,CC1=CCC(CC1)C(C)CC2CCCC2=O,2-[2-(4-methylcyclohex-3-en-1-yl)propyl]cyclopentan-1-one,nectaryl
21967387,194.27,C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,"[(2E,5Z)-2,6-dimethylocta-2,5,7-trienyl] acetate","(3z,6e)-8-ocimenyl acetate"
20836195,124.18,C/C=C\CC/C=C/C=O,"(2E,6Z)-octa-2,6-dienal","(2e,6z)-2,6-octadienal"
14917671,166.26,CC(=C(C)CC/C(=C/C=O)/C)C,"(2E)-3,6,7-trimethylocta-2,6-dienal","3,6,7-trimethyl-2,6-octadienal"
20499,226.3,C1=COC(=C1)CSSCC2=CC=CO2,2-[(furan-2-ylmethyldisulfanyl)methyl]furan,difurfuryl disulfide
1252759,152.23,CC1=CC[C@@H](C1(C)C)CC=O,"2-[(1R)-2,2,3-trimethylcyclopent-3-en-1-yl]acetaldehyde",alpha-campholenal
85833,149.23,CC1=CCC(C1(C)C)CC#N,"2-(2,2,3-trimethylcyclopent-3-en-1-yl)acetonitrile",15373-31-6
156605,187.28,CC(CC(C)(C)C#N)C1=CC=CC=C1,"2,2-dimethyl-4-phenylpentanenitrile",75490-39-0
83367,164.24,CC(C)(CC1=CC=CC=C1)CO,"2,2-dimethyl-3-phenylpropan-1-ol",13351-61-6
28905,150.22,CCC1=NC=C(N=C1CC)C,"2,3-diethyl-5-methylpyrazine","2,3-diethyl-5-methylpyrazine"
10687,122.16,CC1=C(C(=CC=C1)O)C,"2,3-dimethylphenol","2,3-dimethylphenol"
22201,108.14,CC1=NC=CN=C1C,"2,3-dimethylpyrazine","2,3-dimethylpyrazine"
60983,128.17,CCCCC(=O)C(=O)C,"heptane-2,3-dione","2,3-heptanedione"
19707,114.14,CCCC(=O)C(=O)C,"hexane-2,3-dione","2,3-hexanedione"
9815427,182.30,CC(C)C(=O)C(C)(C)CC=C(C)C,"2,4,4,7-tetramethyloct-6-en-3-one",claritone
3019015,209.33,CC(C)C(=NO)C(C)(C)CC=C(C)C=C,"N-(2,4,4,7-tetramethylnona-6,8-dien-3-ylidene)hydroxylamine",81783-01-9
61653,127.21,CC1=C(SC(=N1)C)C,"2,4,5-trimethyl-1,3-thiazole","2,4,5-trimethylthiazole"
107381,206.28,CC1CC(OC(O1)C)(C)C2=CC=CC=C2,"2,4,6-trimethyl-4-phenyl-1,3-dioxane","2,4,6-trimethyl-4-phenyl-1,3-dioxane"
93375,138.21,CC1C=C(CCC1C=O)C,"2,4-dimethylcyclohex-3-ene-1-carbaldehyde",68039-49-6
106743,140.22,CC1C=C(CCC1CO)C,"(2,4-dimethylcyclohex-3-en-1-yl)methanol","3-cyclohexene-1-methanol, 2,4-dimethyl-"
106749,182.26,CC1C=C(CCC1COC(=O)C)C,"(2,4-dimethylcyclohex-3-en-1-yl)methyl acetate","2,4-dimethylcyclohex-3-ene-1-methyl acetate"
86015,168.23,CC=CC=CCOC(=O)C(C)C,"hexa-2,4-dienyl 2-methylpropanoate","hexa-2,4-dienyl isobutyrate"
112657,140.22,CCCC=CC=CCCO,"nona-3,5-dien-1-ol",nonadien-1-ol
7771,122.16,CC1=CC(=C(C=C1)O)C,"2,4-dimethylphenol","2,4-dimethylphenol"
79409,206.28,CC1(COC(OC1)(C)C2=CC=CC=C2)C,"2,5,5-trimethyl-2-phenyl-1,3-dioxane","2,5,5-trimethyl-2-phenyl-1,3-dioxane"
163345,154.25,CC(C)C(=CCC(C)C=O)C,"2,5,6-trimethylhept-4-enal","4-heptenal, 2,5,6-trimethyl-"
62913,128.21,CCC1CCC(O1)CC,"2,5-diethyloxolane","2,5-diethyltetrahydrofuran"
61325,142.15,CC1C(=O)C(=C(O1)C)OC,"4-methoxy-2,5-dimethylfuran-3-one",4077-47-8
15511119,166.26,C/C=C/C(=O)/C(=C(\C)/C(C)C)/C,"(2E,5E)-5,6,7-trimethylocta-2,5-dien-4-one","2,5-octadien-4-one, 5,6,7-trimethyl-, (2e,5e)-"
7267,122.16,CC1=CC(=C(C=C1)C)O,"2,5-dimethylphenol","2,5-dimethylphenol"
98403,210.36,CC(CCCC(C)C=O)CCC=C(C)C,"2,6,10-trimethylundec-9-enal","2,6,10-trimethylundec-9-enal"
91115,208.34,CC(CCC=C(C)CCC=C(C)C)C=O,"2,6,10-trimethylundeca-5,9-dienal","2,6,10-trimethylundeca-5,9-dienal"
91115,208.34,CC(CCC=C(C)CCC=C(C)C)C=O,"2,6,10-trimethylundeca-5,9-dienal","2,6,10-trimethylundeca-5,9-dienal"
9895,152.23,CC1=C(C(CCC1)(C)C)C=O,"2,6,6-trimethylcyclohexene-1-carbaldehyde",beta-cyclocitral
61041,150.22,CC1=C(C(CC=C1)(C)C)C=O,"2,6,6-trimethylcyclohexa-1,3-diene-1-carbaldehyde",safranal
61057,184.32,CC(C)CC(C)CC(=O)CC(C)C,"2,6,8-trimethylnonan-4-one","2,6,8-trimethyl-4-nonanone"
7041,154.16,COC1=C(C(=CC=C1)OC)O,"2,6-dimethoxyphenol","2,6-dimethoxyphenol"
5368821,136.23,C/C=C(\C)/C=C/C=C(C)C,"(4E,6E)-2,6-dimethylocta-2,4,6-triene",alloocimene
109413,200.32,CCC(C)CCCC(C)(C)OC(=O)C,"2,6-dimethyloctan-2-yl acetate","2-octanol, 2,6-dimethyl-, 2-acetate"
7957,144.25,CC(C)CC(CC(C)C)O,"2,6-dimethylheptan-4-ol","2,6-dimethylheptan-4-ol"
91375,184.27,CC(CCCC(C)(C)OC=O)C=C,"2,6-dimethyloct-7-en-2-yl formate","2,6-dimethyloct-7-en-2-yl formate"
5368821,136.23,C/C=C(\C)/C=C/C=C(C)C,"(4E,6E)-2,6-dimethylocta-2,4,6-triene",alloocimene
7937,107.15,CC1=NC(=CC=C1)C,"2,6-dimethylpyridine","2,6-dimethylpyridine"
6364671,212.33,CC/C=C\CC/C=C/C(OCC)OCC,"(2E,6Z)-1,1-diethoxynona-2,6-diene","(2e,6z)-1,1-diethoxynona-2,6-diene"
638011,152.23,CC(=CCC/C(=C/C=O)/C)C,"(2E)-3,7-dimethylocta-2,6-dienal",citral
11335,122.16,CC1=C(C(=CC=C1)C)O,"2,6-dimethylphenol","2,6-dimethylphenol"
1738173,154.25,CC(C)CC(=O)/C=C/C(C)C,"(E)-2,7-dimethyloct-5-en-4-one","2,7-dimethyloct-5-en-4-one"
32093,136.15,CC1=NC=CN=C1C(=O)C,1-(3-methylpyrazin-2-yl)ethanone,2-acetyl-3-methylpyrazine
6569,72.11,CCC(=O)C,butan-2-one,2-butanone
101985,162.23,CCC(=NNC1=CC=CC=C1)C,N-(butan-2-ylideneamino)aniline,butan-2-one phenylhydrazone
94569,186.29,CCCCC1OC(CC(O1)(C)C)C,"2-butyl-4,4,6-trimethyl-1,3-dioxane","2-butyl-4,4,6-trimethyl-1,3-dioxane"
89539,126.15,CC1CC(=O)C(=C1C)O,"2-hydroxy-3,4-dimethylcyclopent-2-en-1-one",21835-00-7
21003,152.23,C1CCC(C1)C2CCCC2=O,2-cyclopentylcyclopentan-1-one,2-cyclopentylcyclopentanone
12741,156.26,CCCCCCCCC(=O)C,decan-2-one,2-decanone
5283345,154.25,CCCCCCC/C=C/C=O,(E)-dec-2-enal,trans-2-decenal
5283361,182.30,CCCCCCCCC/C=C/C=O,(E)-dodec-2-enal,trans-2-dodecenal
75715,152.19,CCOC1=C(C=CC(=C1)C)O,2-ethoxy-4-methylphenol,2-ethoxy-4-methylphenol
106997,182.30,CCC1(C(C2CCC1(C2)C)(C)C)O,"2-ethyl-1,3,3-trimethylbicyclo[2.2.1]heptan-2-ol",2-ethylfenchol
27457,122.17,CCC1=NC=CN=C1C,2-ethyl-3-methylpyrazine,2-ethyl-3-methylpyrazine
