CID,MolecularWeight,IsomericSMILES,IUPACName,name
772,1134.9,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,"6-[6-[6-[5-acetamido-4,6-dihydroxy-2-(sulfooxymethyl)oxan-3-yl]oxy-2-carboxy-4-hydroxy-5-sulfooxyoxan-3-yl]oxy-2-(hydroxymethyl)-5-(sulfoamino)-4-sulfooxyoxan-3-yl]oxy-3,4-dihydroxy-5-sulfooxyoxane-2-carboxylic acid",enoxaparin
778,135.19,C(CS)C(C(=O)O)N,2-amino-4-sulfanylbutanoic acid,dl-homocysteine
780,168.15,C1=CC(=C(C=C1O)CC(=O)O)O,"2-(2,5-dihydroxyphenyl)acetic acid",homogentisic acid
785,110.11,C1=CC(=CC=C1O)O,"benzene-1,4-diol",hydroquinone
802,175.18,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,2-(1H-indol-3-yl)acetic acid,indole-3-acetic acid
807,253.8089,II,molecular iodine,7553-56-2
836,197.19,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,"2-amino-3-(3,4-dihydroxyphenyl)propanoic acid",dl-dopa
864,206.3,C1CSSC1CCCCC(=O)O,5-(dithiolan-3-yl)pentanoic acid,dl-thioctic acid
887,32.042,CO,methanol,methanol
896,232.28,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,N-[2-(5-methoxy-1H-indol-3-yl)ethyl]acetamide,melatonin
931,128.17,C1=CC=C2C=CC=CC2=C1,naphthalene,naphthalene
935,58.693,[Ni],nickel,7440-02-0
936,122.12,C1=CC(=CN=C1)C(=O)N,pyridine-3-carboxamide,nicotinamide
938,123.11,C1=CC(=CN=C1)C(=O)O,pyridine-3-carboxylic acid,nicotinic acid
943,62.005,[N+](=O)([O-])[O-],nitrate,nitrate
944,63.013,[N+](=O)(O)[O-],nitric acid,nitric acid
946,46.006,N(=O)[O-],nitrite,nitrite
967,156.10,C1=C(NC(=O)NC1=O)C(=O)O,"2,4-dioxo-1H-pyrimidine-6-carboxylic acid",orotic acid
971,90.03,C(=O)(C(=O)O)O,oxalic acid,oxalic acid
980,139.11,C1=CC(=CC=C1[N+](=O)[O-])O,4-nitrophenol,4-nitrophenol
985,256.42,CCCCCCCCCCCCCCCC(=O)O,hexadecanoic acid,palmitic acid
991,291.26,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,parathion
992,266.3,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,"2,3,4,5,6-pentachlorophenol",pentachlorophenol
995,178.23,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,phenanthrene,phenanthrene
996,94.11,C1=CC=C(C=C1)O,phenol,phenol
998,120.15,C1=CC=C(C=C1)CC=O,2-phenylacetaldehyde,phenylacetaldehyde
999,136.15,C1=CC=C(C=C1)CC(=O)O,2-phenylacetic acid,phenylacetic acid
1004,97.995,OP(=O)(O)O,phosphoric acid,phosphoric acid
1021,226.23,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,3-[5-(aminomethyl)-4-(carboxymethyl)-1H-pyrrol-3-yl]propanoic acid,porphobilinogen
1030,76.09,CC(CO)O,"propane-1,2-diol",propylene glycol
1032,74.08,CCC(=O)O,propanoic acid,propionic acid
1045,88.15,C(CCN)CN,"butane-1,4-diamine",putrescine
1054,169.18,CC1=NC=C(C(=C1O)CO)CO,"4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol",pyridoxine
1060,88.06,CC(=O)C(=O)O,2-oxopropanoic acid,pyruvic acid
1088,89.09,CNCC(=O)O,2-(methylamino)acetic acid,sarcosine
1089,144.98,O[Se](=O)(=O)O,selenic acid,selenic acid
1091,128.99,O[Se](=O)O,selenous acid,selenious acid
1099,80.07,[O-]S(=O)[O-],sulfite,sulfite
1102,145.25,C(CCNCCCN)CN,"N'-(3-aminopropyl)butane-1,4-diamine",spermidine
1103,202.34,C(CCNCCCN)CNCCCN,"N,N'-bis(3-aminopropyl)butane-1,4-diamine",spermine
1110,118.09,C(CC(=O)O)C(=O)O,butanedioic acid,succinic acid
1112,102.09,C(CC(=O)O)C=O,4-oxobutanoic acid,succinic semialdehyde
1118,98.08,OS(=O)(=O)O,sulfuric acid,sulfuric acid
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1145,75.11,C[N+](C)(C)[O-],"N,N-dimethylmethanamine oxide",trimethylamine n-oxide
1146,59.11,CN(C)C,"N,N-dimethylmethanamine",trimethylamine
1183,152.15,COC1=C(C=CC(=C1)C=O)O,4-hydroxy-3-methoxybenzaldehyde,vanillin
1188,152.11,C1=NC2=C(N1)C(=O)NC(=O)N2,"3,7-dihydropurine-2,6-dione",xanthine
1196,113.11,C1CC(N=C1)C(=O)O,"3,4-dihydro-2H-pyrrole-2-carboxylic acid","3,4-dihydro-2h-pyrrole-2-carboxylic acid"
1233,158.11,C1=C(ONC1=O)C(C(=O)O)N,"2-amino-2-(3-oxo-1,2-oxazol-5-yl)acetic acid",ibotenic acid
1318,180.20,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1,"1,10-phenanthroline","1,10-phenanthroline"
1388,173.25,CN1CCC(=CC1)C2=CC=CC=C2,"1-methyl-4-phenyl-3,6-dihydro-2H-pyridine","1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine"
1480,255.5,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,"2-(2,4,5-trichlorophenoxy)acetic acid","2,4,5-trichlorophenoxyacetic acid"
1483,330.80,C1=C(C=C(C(=C1Br)O)Br)Br,"2,4,6-tribromophenol","2,4,6-tribromophenol"
1486,221.03,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,"2-(2,4-dichlorophenoxy)acetic acid","2,4-dichlorophenoxyacetic acid"
1489,249.09,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,"4-(2,4-dichlorophenoxy)butanoic acid","4-(2,4-dichlorophenoxy)butanoic acid"
1493,184.11,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,"2,4-dinitrophenol","2,4-dinitrophenol"
1530,224.26,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N,"1-methyl-6-phenylimidazo[4,5-b]pyridin-2-amine",phip
1647,70.09,C(CN)C#N,3-aminopropanenitrile,3-aminopropionitrile
1662,162.14,CC(CC(=O)O)(CC(=O)O)O,3-hydroxy-3-methylpentanedioic acid,meglutol
1678,119.08,C(C[N+](=O)[O-])C(=O)O,3-nitropropanoic acid,3-nitropropionic acid
1727,94.11,C1=CN=CC=C1N,pyridin-4-amine,4-aminopyridine
1752,220.35,CCCCCCCCCC1=CC=C(C=C1)O,4-nonylphenol,4-nonylphenol
1775,252.27,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,"5,5-diphenylimidazolidine-2,4-dione",phenytoin
1807,212.00,C1C(COCO1)([N+](=O)[O-])Br,"5-bromo-5-nitro-1,3-dioxane","5-bromo-5-nitro-1,3-dioxane"
1935,198.26,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,"1,2,3,4-tetrahydroacridin-9-amine",tacrine
1982,183.17,CC(=O)NP(=O)(OC)SC,N-[methoxy(methylsulfanyl)phosphoryl]acetamide,acephate
1983,151.16,CC(=O)NC1=CC=C(C=C1)O,N-(4-hydroxyphenyl)acetamide,acetaminophen
1985,275.09,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,(3-acetamido-4-hydroxyphenyl)arsonic acid,acetarsol
1988,269.77,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide,acetochlor
2078,269.77,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,"2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide",alachlor
2082,265.33,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate,albendazole
2083,239.31,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol,salbutamol
2088,249.10,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,(4-amino-1-hydroxy-1-phosphonobutyl)phosphonic acid,alendronic acid
2100,919.0,CCC(C)C1C(=O)NCC(=O)NC2CS(=O)C3=C(CC(C(=O)NCC(=O)N1)NC(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(=O)N)O)C(C)C(CO)O)C5=C(N3)C=C(C=C5)O,"2-[34-butan-2-yl-13-(3,4-dihydroxybutan-2-yl)-8,22-dihydroxy-2,5,11,14,27,30,33,36,39-nonaoxo-27lambda4-thia-3,6,12,15,25,29,32,35,38-nonazapentacyclo[14.12.11.06,10.018,26.019,24]nonatriaconta-18(26),19(24),20,22-tetraen-4-yl]acetamide",alpha-amanitin
2118,308.8,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",alprazolam
2130,151.25,C1C2CC3CC1CC(C2)(C3)N,adamantan-1-amine,amantadine
2131,537.6,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,(2-chlorophenyl)methyl-[2-[[2-[2-[(2-chlorophenyl)methyl-diethylazaniumyl]ethylamino]-2-oxoacetyl]amino]ethyl]-diethylazanium,ambenonium
2145,232.28,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,"3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",aminoglutethimide
2153,180.16,CN1C2=C(C(=O)N(C1=O)C)NC=N2,"1,3-dimethyl-7H-purine-2,6-dione",theophylline
2157,645.3,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,"(2-butyl-1-benzofuran-3-yl)-[4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl]methanone",amiodarone
2160,277.4,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",amitriptyline
2164,226.27,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,"5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione",amobarbital
2170,313.8,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,"8-chloro-6-piperazin-1-ylbenzo[b][1,4]benzoxazepine",amoxapine
2179,393.5,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,N-[4-(acridin-9-ylamino)-3-methoxyphenyl]methanesulfonamide,amsacrine
2181,162.23,C1CCNC(C1)C2=CN=CC=C2,3-piperidin-2-ylpyridine,anabasine
2187,293.4,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,"2-[3-(2-cyanopropan-2-yl)-5-(1,2,4-triazol-1-ylmethyl)phenyl]-2-methylpropanenitrile",anastrozole
2230,155.19,CN1CCC=C(C1)C(=O)OC,"methyl 1-methyl-3,6-dihydro-2H-pyridine-5-carboxylate",arecoline
2236,341.27,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,"8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid",aristolochic acid
2244,180.16,CC(=O)OC1=CC=CC=C1C(=O)O,2-acetyloxybenzoic acid,aspirin
2247,458.6,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine,astemizole
2249,266.34,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,atenolol
2256,215.68,CCNC1=NC(=NC(=N1)Cl)NC(C)C,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",atrazine
2265,277.27,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine,azathioprine
2266,188.22,C(CCCC(=O)O)CCCC(=O)O,nonanedioic acid,azelaic acid
2267,381.9,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,4-[(4-chlorophenyl)methyl]-2-(1-methylazepan-4-yl)phthalazin-1-one,azelastine
2268,317.3,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,"3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one",azinphos-methyl
2276,920.0,CCC(C)C1C(=O)NCC(=O)NC2CS(=O)C3=C(CC(C(=O)NCC(=O)N1)NC(=O)C(NC(=O)C4CC(CN4C(=O)C(NC2=O)CC(=O)O)O)C(C)C(CO)O)C5=C(N3)C=C(C=C5)O,"2-[34-butan-2-yl-13-(3,4-dihydroxybutan-2-yl)-8,22-dihydroxy-2,5,11,14,27,30,33,36,39-nonaoxo-27lambda4-thia-3,6,12,15,25,29,32,35,38-nonazapentacyclo[14.12.11.06,10.018,26.019,24]nonatriaconta-18(26),19(24),20,22-tetraen-4-yl]acetic acid",beta-amanitin
2284,213.66,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,4-amino-3-(4-chlorophenyl)butanoic acid,baclofen
2314,223.22,CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,"(2,2-dimethyl-1,3-benzodioxol-4-yl) N-methylcarbamate",bendiocarb
2319,335.28,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],"N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline",benfluralin
2328,240.28,CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,"2,2-dioxo-3-propan-2-yl-1H-2lambda6,1,3-benzothiadiazin-4-one",bentazone
2336,252.3,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,benzo[a]pyrene,benzo[a]pyrene
2337,165.19,CCOC(=O)C1=CC=C(C=C1)N,ethyl 4-aminobenzoate,benzocaine
2343,431.9,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,"3-(benzylsulfanylmethyl)-6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",benzthiazide
2347,312.4,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,"2-O-benzyl 1-O-butyl benzene-1,2-dicarboxylate",benzyl butyl phthalate
2370,161.22,CC(C[N+](C)(C)C)OC(=O)N,2-carbamoyloxypropyl(trimethyl)azanium,bethanechol
2375,430.4,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide,bicalutamide
2381,311.5,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,1-(2-bicyclo[2.2.1]hept-5-enyl)-1-phenyl-3-piperidin-1-ylpropan-1-ol,biperiden
2432,895.1,CC1CC2C(CC3(C(O2)CC4C(O3)C(=CC(=O)O4)C)C)OC5C1OC6CC7C(CC8C(O7)(CC=CC9C(O8)CC1C(O9)CC2C(O1)(C(CC(O2)CC(=C)C=O)O)C)C)(OC6(CC5)C)C,"2-[(12-hydroxy-1,3,11,24,31,41,44-heptamethyl-39-oxo-2,6,10,15,19,25,29,34,38,43,47-undecaoxaundecacyclo[26.22.0.03,26.05,24.07,20.09,18.011,16.030,48.033,46.035,44.037,42]pentaconta-21,40-dien-14-yl)methyl]prop-2-enal",11032-79-4
2435,292.13,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,"5-bromo-N-(4,5-dihydro-1H-imidazol-2-yl)quinoxalin-6-amine",brimonidine
2441,316.15,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,"7-bromo-5-pyridin-2-yl-1,3-dihydro-1,4-benzodiazepin-2-one",bromazepam
2444,334.2,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,"2-[(4-bromophenyl)-phenylmethoxy]-N,N-dimethylethanamine",bromazine
2450,199.99,C(C(CO)([N+](=O)[O-])Br)O,"2-bromo-2-nitropropane-1,3-diol",bronopol
2451,393.7,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,"4-bromo-7-(2-chlorophenyl)-13-methyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene",brotizolam
2453,302.95,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,"5,7-dibromoquinolin-8-ol",broxyquinoline
2474,288.4,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,"1-butyl-N-(2,6-dimethylphenyl)piperidine-2-carboxamide",bupivacaine
2477,385.5,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,"8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)butyl]-8-azaspiro[4.5]decane-7,9-dione",buspirone
2478,246.3,CS(=O)(=O)OCCCCOS(=O)(=O)C,4-methylsulfonyloxybutyl methanesulfonate,busulfan
2479,212.25,CCC(C)C1(C(=O)NC(=O)NC1=O)CC,"5-butan-2-yl-5-ethyl-1,3-diazinane-2,4,6-trione",butabarbital
2519,194.19,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,"1,3,7-trimethylpurine-2,6-dione",caffeine
2520,454.6,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,"2-(3,4-dimethoxyphenyl)-5-[2-(3,4-dimethoxyphenyl)ethyl-methylamino]-2-propan-2-ylpentanenitrile",verapamil
2554,236.27,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,benzo[b][1]benzazepine-11-carboxamide,carbamazepine
2564,290.79,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,"2-[(4-chlorophenyl)-pyridin-2-ylmethoxy]-N,N-dimethylethanamine",carbinoxamine
2566,221.25,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,"(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate",carbofuran
2576,260.33,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,[2-(carbamoyloxymethyl)-2-methylpentyl] N-propan-2-ylcarbamate,carisoprodol
2578,214.05,C(CCl)NC(=O)N(CCCl)N=O,"1,3-bis(2-chloroethyl)-1-nitrosourea",carmustine
2603,204.61,C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N,2-[(3-chlorophenyl)hydrazinylidene]propanedinitrile,cccp
2662,381.4,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,4-[5-(4-methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]benzenesulfonamide,celecoxib
2678,388.9,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,cetirizine
2682,242.44,CCCCCCCCCCCCCCCCO,hexadecan-1-ol,1-hexadecanol
2703,348.4,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,"1,2-dimethoxy-12-methyl-[1,3]benzodioxolo[5,6-c]phenanthridin-12-ium",chelerythrine
2708,304.2,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,4-[4-[bis(2-chloroethyl)amino]phenyl]butanoic acid,chlorambucil
2712,299.75,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,"7-chloro-4-hydroxy-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-imine",chlordiazepoxide
2717,273.74,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,"2-(4-chlorophenyl)-3-methyl-1,1-dioxo-1,3-thiazinan-4-one",chlormezanone
2719,319.9,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",chloroquine
2725,274.79,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,"3-(4-chlorophenyl)-N,N-dimethyl-3-pyridin-2-ylpropan-1-amine",chlorpheniramine
2726,318.9,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine",chlorpromazine
