smiles,regression_binding_score
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(CC(C#N)Cc2ccccc2)n1,5.61
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(CC=Cc2ccccc2)n1,6.29
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(CCC(C#N)c2ccccc2)n1,6.52
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(CCCCC#N)n1,5.73
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(Cc2ccc(NS(C)(=O)=O)cc2)n1,6.01
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(Cc2cccc(NS(C)(=O)=O)c2)n1,6.06
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(Cc2ccccc2)n1,5.64
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(Cc2ccccc2NS(C)(=O)=O)n1,6.37
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1C(C=Cc1ccccc1)CC#N,8.61
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1C(CC#N)CCc1ccccc1,8.15
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1C(CC#N)COc1ccccc1,7.994999999999999
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1C(CC#N)COc1ccccc1O,8.005
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1C(CC#N)COc1ccccn1,7.705
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CC#N,6.46
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CC(C#N)Cc1ccccc1,7.1
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CC=Cc1ccccc1,7.32
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCC#N,6.72
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCC(=O)NCCCc1ccccc1,6.66
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCC(=O)NCCc1ccccc1,6.84
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCC(=O)NCc1ccccc1,6.63
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCC(C#N)c1ccccc1,6.89
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCC(=O)O,6.69
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCC(N)=O,8.12
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCCCCCO,9.22
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCCCCO,8.89
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCCCO,8.75
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCCO,7.57
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCO,7.4
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCOCCO,9.16
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCS(C)(=O)=O,8.39
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCS(N)(=O)=O,8.85
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCSCCO,9.7
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCCc1ccccc1,7.64
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)NCc1ccccc1,7.5
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCC(=O)Nc1ccccc1,7.16
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCCC#N,6.49
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCCCNS(C)(=O)=O,7.13
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCCc1ccccc1,7.24
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCNC(=O)CCCCO,8.36
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCNC(=O)CCS(C)(=O)=O,7.83
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCNC(=O)CCc1cccc(O)c1,9.19
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)N1CCC(O)C1,9.0
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCC1CCCO1,8.02
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCCCCCO,7.84
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCCCCO,8.72
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCCCO,8.26
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCCCn1ccnc1,7.34
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCOC(=O)NCCO,8.52
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1CCc1nn[nH]n1,5.88
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1Cc1ccc(NS(C)(=O)=O)cc1,6.59
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1Cc1cccc(NS(C)(=O)=O)c1,6.94
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1Cc1ccccc1,6.36
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnnn1Cc1ccccc1NS(C)(=O)=O,5.88
CC(C)(N)C(=O)NC(COCc1ccccc1C#N)c1nnnn1CCOC(=O)NCCCCO,8.9
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CC1)CC(O)c1ccccc12,9.22
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CC1)CSc1ccccc12,8.25
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCC2(CCc3ccccc32)CC1,7.85
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,7.28
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)c1n[nH]c(Cc2c[nH]c3ccccc23)n1,5.66
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccco1,7.01
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1Cc1ccccc1,6.3
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)c1nncn1CCc1c[nH]c2ccccc12,6.07
CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCCc3ccccc3)cc2)cc1,6.86
CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCc3ccccc3)cc2)cc1,6.89
CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)cc2)cc1,7.8
CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,6.58
CC(C)=CCOCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,9.06
CC(C)CC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,7.06
CC(C)CCNCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.54
CC(C)CCOCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,8.36
CC(C)COc1ccc(CN2CC3(CCN(C(=O)Cc4[nH]nc5ccccc45)CC3)C2)cc1,7.39
CC(C)COc1ccc(CN2CC3(CCN(C(=O)Cc4nc5ccccc5s4)CC3)C2)cc1,7.34
CC(C)Cc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.7
CC(C)N(C)CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C,7.39
CC(C)N(CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)N(C)C)C(C)C,6.72
CC(C)N(CCNC(=O)C1c2ccc(Oc3ccccc3)cc2CCN1C(=O)OC(C)(C)C)C(C)C,9.34
CC(C)NC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,7.25
CC(C)NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,6.07
CC(C)NCCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C,6.66
CC(C)Oc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2ccn[nH]2)CC3)cc1,6.8
CC(C)c1ccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccc(CC(C)(C)N)cc3)cc2)cc1,8.1
CC(C)c1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,8.06
CC(NC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1)c1ccccc1,8.0
CC(Oc1ccccc1)C(=O)N(CC1CCCN1)c1ccc(CC#N)cc1,5.05
CC(Oc1ccccc1)C(=O)N(CC1CCCN1)c1ccccc1,6.36
CC(Oc1ccccc1)C(=O)N(Cc1ccccc1)CC1CCCN1,7.05
CC1(C)CCc2cc(S(=O)(=O)Nc3ccc4c(c3)CCN(Cc3ccn[nH]3)CC4)ccc2O1,6.2
CC1(O)CCN(C(=O)OCCn2nnnc2C(COCc2ccccc2)NC(=O)C(C)(C)N)C1,8.0
CC1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,8.22
CC1CN(C(=O)c2ccc(-c3ccccc3)nc2)CCN1C(=O)c1ccc2cc[nH]c2c1,7.7
CC1CN(C(=O)c2ccc(-c3ccccn3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,7.38
CC1CN(C(=O)c2ccc(-c3cccnc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,6.85
CC1CN(C(=O)c2ccc(-c3ccncc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,7.9
CC1CN(C(=O)c2ccc(-c3cn[nH]c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,6.91
CC1CN(C(=O)c2ccc(-c3cncs3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,7.19
CC1CN(C(=O)c2ccc(N3CCOCC3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,6.47
CC1CN(c2cc(NS(=O)(=O)c3ccc(-c4ccccn4)s3)ccc2C#N)CC(C)N1,6.2
CC1CN(c2cc(NS(=O)(=O)c3ccc(-c4cccs4)cc3)ccc2C#N)CC(C)N1,7.0
CC1CN(c2ccc(C(=O)N(C)C)c(NS(=O)(=O)c3ccc(-c4ccccn4)s3)c2)CC(C)N1,6.1
CC1CN(c2ccc(O)c(NS(=O)(=O)c3ccc(-c4ccccn4)s3)c2)CC(C)N1,7.6
CC1CN(c2ccc(O)c(NS(=O)(=O)c3ccc(-c4ccco4)cc3)c2)CC(C)N1,7.8
CC1CN(c2ccc(OC(C)C)c(NS(=O)(=O)c3ccc(-c4ccccn4)s3)c2)CC(C)N1,7.0
CC1CN(c2ccc(OC(C)C)c(NS(=O)(=O)c3ccc(-c4cccs4)cc3)c2)CC(C)N1,7.8
CC1CN(c2cccc(NS(=O)(=O)c3cc4ccccc4s3)c2)CC(C)N1,7.5
CC1CN(c2cccc(NS(=O)(=O)c3ccc(-c4ccccn4)s3)c2)CC(C)N1,7.4
CC1CN(c2cccc(NS(=O)(=O)c3ccc(-c4cccs4)cc3)c2)CC(C)N1,8.2
CC1CN(c2cccc(NS(=O)(=O)c3ccc(-n4cccn4)cc3)c2)CC(C)N1,7.6
CC1CN(c2cccc(NS(=O)(=O)c3ccc4ccccc4c3)c2)CC(C)N1,7.8
CC1CN(c2cccc(NS(=O)(=O)c3cccc4ccccc34)c2)CC(C)N1,8.0
CCC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,6.66
CCC(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)c1ccc(-c2ccccc2)[nH]1,6.66
CCC(Oc1ccccc1)C(=O)N(CC1CCCN1)c1ccc(CC#N)cc1,4.85
CCC(Oc1ccccc1)C(=O)N(CC1CCCN1)c1ccc(NC(C)=O)cc1,5.4
CCC(Oc1ccccc1)C(=O)N(CC1CCCN1)c1cccc(-c2ccccc2)c1OC,5.7
CCC(Oc1ccccc1)C(=O)N(Cc1ccccc1)CC1CCCN1,6.05
CCCC(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)c1ccc(-c2ccccc2)[nH]1,6.06
CCCC1NCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)CN(C)C1=O,7.17
CCCCC(C(=O)NC1CCCCC1)N(CCCN(CC)CC)C(=O)c1ccc(-c2ccccc2)[nH]1,6.55
CCCCCCCCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.76
CCCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,7.01
CCCCCCCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.82
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)CN)cc2)cc1,6.35
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,7.34
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)NCC)cc2)cc1,7.52
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCC(C)(C)N)cc2)cc1,6.51
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCCN)cc2)cc1,6.97
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCN)cc2)cc1,6.57
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CN)cc2)cc1,5.77
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(CCCN)c2)cc1,6.37
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(CCN)c2)cc1,6.2
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,5.37
CCCCCCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.72
CCCCCCn1c(Cc2ccccc2)nnc1C(Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N,6.33
CCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,6.62
CCCCCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.2
CCCCNC(=O)CCCn1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,6.93
CCCCNC(=O)CCn1nnnc1C(CCc1ccccc1)NC(=O)C(C)(C)N,6.59
CCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,6.32
CCCCNc1nc(N)nc(CC)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.35
CCCCc1ccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccc(CC(C)(C)N)cc3)cc2)cc1,7.55
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2ccn[nH]2)CC3)cc1,7.1
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cnc(C)[nH]2)CC3)cc1,7.7
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cnc[nH]2)CC3)cc1,8.4
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2nc[nH]c2C)CC3)cc1,8.4
CCCCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.73
CCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,5.78
CCCNc1nc(N)nc(CC)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.73
CCCOC(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C,8.47
CCCOc1ccc(CN2CC3(CCN(C(=O)Cc4ccc(OC)cc4)CC3)C2)cn1,6.67
CCN(CC)CCCN(C(=O)c1ccc(-c2ccccc2)[nH]1)C(C)C(=O)NC(C)(C)C,5.93
CCN(CC)CCCN(C(=O)c1ccc(-c2ccccc2)[nH]1)C(C)C(=O)NC1CCCCC1,5.72
CCN(CC)CCCS(=O)(=O)NC(CCc1ccccc1)c1nc(-c2ccc(OC)cc2)n[nH]1,7.82
CCN(CC)CCNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C,7.71
CCN(CC)c1ccc(NC(=O)C2(N(C)C(=O)OCC(C)C)CCc3cccc(OC)c3C2)cc1,7.71
CCN(CC)c1ccc(NC(=O)C2(NC(=O)OC(C)(C)C)CCc3ccccc3C2)cc1,6.92
CCN(CC)c1ccc(NC(=O)C2(NC(=O)OCC(C)C)CCc3ccccc3C2)cc1,7.96
CCN(CC)c1ccc(NC(=O)C2CCc3ccccc3C2)cc1,5.57
CCN(CC)c1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1,5.11
CCN(CC)c1ccc(NC(=O)c2c(-c3ccccc3-c3ccccc3)noc2C)cc1,5.55
CCN(CC)c1ccc(NC(=O)c2c(-c3ccccc3OC)noc2C)cc1,5.29
CCN(CC)c1ccc(NC(=O)c2c(-c3ccccc3[N+](=O)[O-])noc2C)cc1,6.24
CCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)N)cc2)cc1,5.25
CCNc1nc(N)nc(CC)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.61
CCOC(=O)C(CCc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N,8.52
CCOC(=O)CCNC(=O)CCCn1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,6.85
CCOC(=O)CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.09
CCOc1ccc(N2CC(C)NC(C)C2)cc1NS(=O)(=O)c1ccc(-c2ccccn2)s1,7.4
CCOc1ccc(N2CC(C)NC(C)C2)cc1NS(=O)(=O)c1ccc(-c2cccs2)cc1,7.9
CCc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5ncccn5)ccc42)C3)nc1,7.81
CCc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-n5nccn5)ccc42)C3)nc1,7.79
CCc1ccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccc(CC(C)(C)N)cc3)cc2)cc1,7.85
CCc1cnc(-c2ccc3c(c2)CCC3N2CC3(CCN(C(=O)Cc4ccc(OC)cn4)CC3)C2)nc1,8.04
CCc1nc(N)nc(N(C)C)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.42
CCc1nc(N)nc(N(CC)CC)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.39
CCc1nc(N)nc(N)c1-c1ccc(CNc2ccc(S(C)(=O)=O)cc2)cc1,7.47
CCc1nc(N)nc(N)c1-c1ccc(CNc2ccc([N+](=O)[O-])cc2)cc1,7.38
CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccc(S(C)(=O)=O)cc2)cc1,7.97
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C#N)cc2)cc1,6.46
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C(C)=O)cc2)cc1,7.1
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C(C)O)cc2)cc1,7.43
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.9
CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc([N+](=O)[O-])cc2)cc1,7.8
CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(-c1ccccc1)n2Cc1ccc(S(C)(=O)=O)cc1,7.2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(C1CCCC1)n2Cc1ccc(S(C)(=O)=O)cc1,7.53
CCc1nc(N)nc(N)c1-c1ccc2c(c1)ncn2Cc1ccc(S(C)(=O)=O)cc1,8.18
CCc1nc(N)nc(N2CCOCC2)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,5.49
CCc1nc(N)nc(NC)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.3
CCc1nc(N)nc(NC2CC2)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.22
CCc1nc(N)nc(NCC(C)C)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.16
CCc1nc(N)nc(NCCO)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,5.98
CCc1nc(N)nc(NCc2ccccc2)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.53
CCc1nc(N)nc(Nc2ccccc2)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.16
CN(C(=O)C1CCCC1)c1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,5.78
CN(C)Cc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.16
CN(CCCCO)C(=O)OCCn1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,8.42
CN(CCc1cccs1)C(=O)C(Cc1ccc2ccccc2c1)N(C)C(=O)C=CCC(C)(C)N,8.12
CN(Cc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1)c1ccccc1,8.33
CNC(C)(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,7.53
CNC(C)(C)CC=CC(=O)N(C)C(Cc1ccc2ccccc2c1)C(=O)N(C)CCc1ccccc1,8.52
CNC(C)(C)CC=CC(=O)N(C)C(Cc1ccc2ccccc2c1)C(=O)N(C)CCc1cccs1,9.1
CNC(C)(C)CC=CC(=O)N(C)C(Cc1ccc2ccccc2c1)C(=O)N(C)Cc1ccccc1,8.52
CNC1CCN(C(=O)C2CCCCN2S(=O)(=O)c2ccc(-c3ccc(C)o3)cc2)C1,8.0
CNCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.21
COC(=O)C(c1ccccc1)n1nnc(C(COCc2ccccc2)NC(=O)C(C)(C)N)n1,5.5
COC(=O)C(c1ccccc1)n1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,7.02
COC(=O)CCCn1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,6.44
COC(=O)CCn1nnnc1C(COCc1ccccc1)NC(=O)C(C)(C)N,6.42
COC(=O)CCn1nnnc1C(Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N,6.7
COCC(c1ccc(-c2ncccn2)cc1)N1CC2(CCN(C(=O)Cc3ccc(OC)cn3)CC2)C1,5.44
COCCN1CCCC(Cn2c(-c3cccnc3C)nc3cn(-c4ccc(C#N)cc4)nc3c2=O)C1,7.36
COCCN1CCCC(Cn2c(-c3cccnc3C)nc3cn(-c4cccc(OC)c4)nc3c2=O)C1,8.22
COCCN1CCCC(Cn2c(-c3cccnc3C)nc3cn(C4CCCCC4)nc3c2=O)C1,6.43
COCc1cccc(-c2ccc(S(=O)(=O)Nc3cc(N4CC(C)NC(C)C4)ccc3OC)cc2)c1,8.2
COCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.71
