CID,MolecularWeight,IsomericSMILES,IUPACName,name
24,323.26,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O,"2-amino-5,6,7,8-tetrahydroxy-6-(1,2,3-trihydroxypropyl)-3,4a,7,8a-tetrahydropteridin-4-one","2-amino-5,6,7,8-tetrahydroxy-6-(1,2,3-trihydroxypropyl)-3,4a,7,8a-tetrahydropteridin-4-one"
25,289.25,C(C(C(C1C(N(C2=C(N1)C(=O)N=C(N2)N)O)O)O)O)O,"2-amino-7,8-dihydroxy-6-(1,2,3-trihydroxypropyl)-1,5,6,7-tetrahydropteridin-4-one","2-amino-7,8-dihydroxy-6-(1,2,3-trihydroxypropyl)-1,5,6,7-tetrahydropteridin-4-one"
26,269.21,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O,"1-(2-amino-7,8-dihydroxy-4-oxo-3,4a,7,8a-tetrahydropteridin-6-yl)propane-1,2-dione","1-(2-amino-7,8-dihydroxy-4-oxo-3,4a,7,8a-tetrahydropteridin-6-yl)propane-1,2-dione"
27,527.17,C(C(C(C1=NC2=C(NC(=NC2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O,"[[3-(2-amino-7,8-dihydroxy-4-oxo-1,7-dihydropteridin-6-yl)-2,3-dihydroxypropoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate","[[3-(2-amino-7,8-dihydroxy-4-oxo-1,7-dihydropteridin-6-yl)-2,3-dihydroxypropoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate"
28,157.12,C(=CC(=O)O)C=C(C(=O)O)N,"2-aminohexa-2,4-dienedioic acid","2,4-hexadienedioicacid, 2-amino-"
29,103.08,C(=O)C(C(=O)O)N,2-amino-3-oxopropanoic acid,3-oxoalanine
30,141.12,C(=CC=O)C=C(C(=O)O)N,"2-amino-6-oxohexa-2,4-dienoic acid","2-amino-6-oxohexa-2,4-dienoic acid"
31,216.13,CC(CO)(C(COP(=O)(O)O)O)O,"(2,3,4-trihydroxy-3-methylbutyl) dihydrogen phosphate",schembl21410636
32,186.12,C(=CC(=O)O)C=C(C(=O)O)C(=O)O,"buta-1,3-diene-1,1,4-tricarboxylic acid","buta-1,3-diene-1,1,4-tricarboxylic acid"
33,78.50,C(C=O)Cl,2-chloroacetaldehyde,chloroacetaldehyde
34,80.51,C(CCl)O,2-chloroethanol,2-chloroethanol
35,176.55,C1=CC(OC1=O)(CC(=O)O)Cl,2-(2-chloro-5-oxofuran-2-yl)acetic acid,"(2-chloro-5-oxo-2,5-dihydro-2-furyl)acetic acid"
36,176.17,CC(C)C(C(C(=O)O)O)C(=O)O,2-hydroxy-3-propan-2-ylbutanedioic acid,3-isopropylmalic acid
37,178.14,C(C(C(CO)O)O)C(=O)C(=O)O,"4,5,6-trihydroxy-2-oxohexanoic acid","4,5,6-trihydroxy-2-oxohexanoic acid"
38,146.14,CC(C)(CO)C(=O)C(=O)O,"4-hydroxy-3,3-dimethyl-2-oxobutanoic acid",2-dehydropantoate
39,128.13,CC1(COC(=O)C1=O)C,"4,4-dimethyloxolane-2,3-dione",13031-04-4
40,164.16,C1C(C(C(OC1O)CO)O)O,"6-(hydroxymethyl)oxane-2,4,5-triol","6-(hydroxymethyl)oxane-2,4,5-triol"
41,242.19,CSCCC(=O)C(=COP(=O)(O)O)O,(2-hydroxy-5-methylsulfanyl-3-oxopent-1-enyl) dihydrogen phosphate,dtxsid60274260
42,214.17,C(CC(=O)O)C(=O)C=CC=C(C(=O)O)O,"2-hydroxy-6-oxonona-2,4-dienedioic acid","2-hydroxy-6-oxonona-2,4-dienedioic acid"
43,148.11,C(CC(=O)O)C(C(=O)O)O,2-hydroxypentanedioic acid,2-hydroxyglutaric acid
44,118.04,C(C(=O)[O-])(C(=O)[O-])O,2-hydroxypropanedioate,tartronate
45,120.06,C(C(=O)O)(C(=O)O)O,2-hydroxypropanedioic acid,tartronic acid
46,258.12,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O,"4,5-dihydroxy-2-oxo-6-phosphonooxyhexanoic acid",3-deoxy-2-keto-6-phospho-d-gluconate lithium salt
47,130.14,CCC(C)C(=O)C(=O)O,3-methyl-2-oxopentanoic acid,3-methyl-2-oxovaleric acid
48,145.11,C(CC(=O)N)C(=O)C(=O)O,"5-amino-2,5-dioxopentanoic acid",alpha-ketoglutaramate
49,116.11,CC(C)C(=O)C(=O)O,3-methyl-2-oxobutanoic acid,3-methyl-2-oxobutanoic acid
50,194.14,C(C(C(C(C(=O)C(=O)O)O)O)O)O,"3,4,5,6-tetrahydroxy-2-oxohexanoic acid",2-keto-l-gluconate
51,146.10,C(CC(=O)O)C(=O)C(=O)O,2-oxopentanedioic acid,2-ketoglutaric acid
52,867.7,CC(C(C)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-2-methylbutanethioate",cid52; (acyl-coa); [m+h]+;
53,865.6,CC(C(=O)C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-methyl-3-oxobutanethioate",alphamethylacetoacetyl coa
54,851.7,CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-methylbutanethioate",2-methylbutyryl-coa
55,655.0,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)O)O)C)C)C)C)C)C)C)C,"3-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)benzene-1,2-diol","3-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)benzene-1,2-diol"
56,655.0,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C)C,"2-(3,7,11,15,19,23,27-heptamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)-6-methoxyphenol","2-(3,7,11,15,19,23,27-heptamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)-6-methoxyphenol"
57,639.0,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC=CC=C1O)C)C)C)C)C)C)C)C,"2-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)phenol","2-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)phenol"
58,102.09,CCC(=O)C(=O)O,2-oxobutanoic acid,2-oxobutanoic acid
59,186.06,C(C(C(=O)O)OP(=O)(O)O)O,3-hydroxy-2-phosphonooxypropanoic acid,2-phosphoglyceric acid
60,601.29,CC(CO)(C(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)OP(=O)(O)O,"[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (2,4-dihydroxy-3-methyl-3-phosphonooxybutyl) hydrogen phosphate","[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (2,4-dihydroxy-3-methyl-3-phosphonooxybutyl) hydrogen phosphate"
61,266.04,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O,"2,3-diphosphonooxypropanoic acid","2,3-diphosphoglycerate"
62,199.5,C1=C(C(C=C(C1O)Cl)Cl)Cl,"2,4,5-trichlorocyclohexa-2,5-dien-1-ol","2,4,5-trichlorocyclohexa-2,5-dien-1-ol"
63,132.16,CC(CC(C(=O)O)N)N,"2,4-diaminopentanoic acid","2,4-diaminopentanoic acid"
64,181.01,C1=C(C(C=C(C1O)Cl)O)Cl,"2,5-dichlorocyclohexa-2,5-diene-1,4-diol","2,5-dichloro-2,5-cyclohexadiene-1,4-diol"
65,179.00,C1=C(C(=CC(=C1Cl)O)Cl)O,"2,5-dichlorobenzene-1,4-diol","2,5-dichlorohydroquinone"
66,163.00,C1=CC(=C(C=C1Cl)O)Cl,"2,5-dichlorophenol","2,5-dichlorophenol"
67,192.12,C(C(=O)C(C(C(=O)C(=O)O)O)O)O,"3,4,6-trihydroxy-2,5-dioxohexanoic acid","2,5-diketogluconsaure"
68,278.09,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO,"2,4-dihydroxy-6-(hydroxymethyl)-6-methyl-2,4-dioxo-1,3,5,2lambda5,4lambda5-trioxadiphosphocan-7-ol","2-c-methyl-d-erythritol-2,4-cyclopyrophosphate"
69,156.14,CC(=O)C=CC=C(C(=O)O)O,"2-hydroxy-6-oxohepta-2,4-dienoic acid","2-hydroxy-6-oxo-2,4-heptadienoic acid"
70,130.14,CC(C)CC(=O)C(=O)O,4-methyl-2-oxopentanoic acid,4-methyl-2-oxopentanoic acid
71,160.12,C(CC(=O)C(=O)O)CC(=O)O,2-oxohexanedioic acid,2-oxoadipic acid
72,154.12,C1=CC(=C(C=C1C(=O)O)O)O,"3,4-dihydroxybenzoic acid","3,4-dihydroxybenzoic acid"
73,427.20,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N,[5-(6-aminopurin-9-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] dihydrogen phosphate,"adenosine-3',5'-bisphosphate"
126,122.12,C1=CC(=CC=C1C=O)O,4-hydroxybenzaldehyde,4-hydroxybenzaldehyde
126,122.12,C1=CC(=CC=C1C=O)O,4-hydroxybenzaldehyde,4-hydroxybenzaldehyde
176,60.05,CC(=O)O,acetic acid,acetic acid
176,60.05,CC(=O)O,acetic acid,acetic acid
176,60.05,CC(=O)O,acetic acid,acetic acid
176,60.05,CC(=O)O,acetic acid,acetic acid
176,60.05,CC(=O)O,acetic acid,acetic acid
176,60.05,CC(=O)O,acetic acid,acetic acid
177,44.05,CC=O,acetaldehyde,acetaldehyde
177,44.05,CC=O,acetaldehyde,acetaldehyde
177,44.05,CC=O,acetaldehyde,acetaldehyde
177,44.05,CC=O,acetaldehyde,acetaldehyde
179,88.11,CC(C(=O)C)O,3-hydroxybutan-2-one,acetoin
179,88.11,CC(C(=O)C)O,3-hydroxybutan-2-one,acetoin
180,58.08,CC(=O)C,propan-2-one,acetone
180,58.08,CC(=O)C,propan-2-one,acetone
180,58.08,CC(=O)C,propan-2-one,acetone
180,58.08,CC(=O)C,propan-2-one,acetone
180,58.08,CC(=O)C,propan-2-one,acetone
196,146.14,C(CCC(=O)O)CC(=O)O,hexanedioic acid,adipic acid
222,17.031,N,azane,ammonia
239,89.09,C(CN)C(=O)O,3-aminopropanoic acid,beta-alanine
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
240,106.12,C1=CC=C(C=C1)C=O,benzaldehyde,benzaldehyde
241,78.11,C1=CC=CC=C1,benzene,benzene
241,78.11,C1=CC=CC=C1,benzene,benzene
241,78.11,C1=CC=CC=C1,benzene,benzene
243,122.12,C1=CC=C(C=C1)C(=O)O,benzoic acid,benzoic acid
243,122.12,C1=CC=C(C=C1)C(=O)O,benzoic acid,benzoic acid
244,108.14,C1=CC=C(C=C1)CO,phenylmethanol,benzyl alcohol
244,108.14,C1=CC=C(C=C1)CO,phenylmethanol,benzyl alcohol
244,108.14,C1=CC=C(C=C1)CO,phenylmethanol,benzyl alcohol
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
261,72.11,CCCC=O,butanal,butyraldehyde
262,90.12,CC(C(C)O)O,"butane-2,3-diol","2,3-butanediol"
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
263,74.12,CCCCO,butan-1-ol,1-butanol
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
264,88.11,CCCC(=O)O,butanoic acid,butyric acid
284,46.025,C(=O)O,formic acid,formic acid
284,46.025,C(=O)O,formic acid,formic acid
297,16.043,C,methane,(11c)methane
307,132.16,C1=CC=C(C=C1)C=CC=O,3-phenylprop-2-enal,3-phenylprop-2-enal
311,192.12,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,"2-hydroxypropane-1,2,3-tricarboxylic acid",citric acid
313,36.46,Cl,chlorane,hydrochloric acid
323,146.14,C1=CC=C2C(=C1)C=CC(=O)O2,chromen-2-one,coumarin
323,146.14,C1=CC=C2C(=C1)C=CC(=O)O2,chromen-2-one,coumarin
323,146.14,C1=CC=C2C(=C1)C=CC(=O)O2,chromen-2-one,coumarin
325,150.22,CC(C)C1=CC=C(C=C1)CO,(4-propan-2-ylphenyl)methanol,4-isopropylbenzyl alcohol
325,150.22,CC(C)C1=CC=C(C=C1)CO,(4-propan-2-ylphenyl)methanol,4-isopropylbenzyl alcohol
326,148.20,CC(C)C1=CC=C(C=C1)C=O,4-propan-2-ylbenzaldehyde,4-isopropylbenzaldehyde
326,148.20,CC(C)C1=CC=C(C=C1)C=O,4-propan-2-ylbenzaldehyde,4-isopropylbenzaldehyde
326,148.20,CC(C)C1=CC=C(C=C1)C=O,4-propan-2-ylbenzaldehyde,4-isopropylbenzaldehyde
326,148.20,CC(C)C1=CC=C(C=C1)C=O,4-propan-2-ylbenzaldehyde,4-isopropylbenzaldehyde
326,148.20,CC(C)C1=CC=C(C=C1)C=O,4-propan-2-ylbenzaldehyde,4-isopropylbenzaldehyde
335,108.14,CC1=CC=CC=C1O,2-methylphenol,o-cresol
335,108.14,CC1=CC=CC=C1O,2-methylphenol,o-cresol
342,108.14,CC1=CC(=CC=C1)O,3-methylphenol,m-cresol
342,108.14,CC1=CC(=CC=C1)O,3-methylphenol,m-cresol
356,114.23,CCCCCCCC,octane,octane
356,114.23,CCCCCCCC,octane,octane
356,114.23,CCCCCCCC,octane,octane
379,144.21,CCCCCCCC(=O)O,octanoic acid,octanoic acid
379,144.21,CCCCCCCC(=O)O,octanoic acid,octanoic acid
379,144.21,CCCCCCCC(=O)O,octanoic acid,octanoic acid
379,144.21,CCCCCCCC(=O)O,octanoic acid,octanoic acid
402,34.08,S,sulfane,hydrogen sulfide
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
454,128.21,CCCCCCCC=O,octanal,octanal
460,124.14,COC1=CC=CC=C1O,2-methoxyphenol,guaiacol
460,124.14,COC1=CC=CC=C1O,2-methoxyphenol,guaiacol
460,124.14,COC1=CC=CC=C1O,2-methoxyphenol,guaiacol
460,124.14,COC1=CC=CC=C1O,2-methoxyphenol,guaiacol
527,58.08,CCC=O,propanal,propionaldehyde
527,58.08,CCC=O,propanal,propionaldehyde
527,58.08,CCC=O,propanal,propionaldehyde
527,58.08,CCC=O,propanal,propionaldehyde
612,90.08,CC(C(=O)O)O,2-hydroxypropanoic acid,lactic acid
650,86.09,CC(=O)C(=O)C,"butane-2,3-dione","2,3-butanedione"
660,148.16,C1CC(=O)OC2=CC=CC=C21,"3,4-dihydrochromen-2-one",dihydrocoumarin
660,148.16,C1CC(=O)OC2=CC=CC=C21,"3,4-dihydrochromen-2-one",dihydrocoumarin
674,45.08,CNC,N-methylmethanamine,dimethylamine
679,78.14,CS(=O)C,methylsulfinylmethane,dimethyl sulfoxide
702,46.07,CCO,ethanol,ethanol
702,46.07,CCO,ethanol,ethanol
702,46.07,CCO,ethanol,ethanol
702,46.07,CCO,ethanol,ethanol
702,46.07,CCO,ethanol,ethanol
712,30.026,C=O,formaldehyde,formaldehyde
712,30.026,C=O,formaldehyde,formaldehyde
750,75.07,C(C(=O)O)N,2-aminoacetic acid,glycine
753,92.09,C(C(CO)O)O,"propane-1,2,3-triol",glycerol
798,117.15,C1=CC=C2C(=C1)C=CN2,1H-indole,indole
798,117.15,C1=CC=C2C(=C1)C=CN2,1H-indole,indole
798,117.15,C1=CC=C2C(=C1)C=CN2,1H-indole,indole
798,117.15,C1=CC=C2C(=C1)C=CN2,1H-indole,indole
807,253.8089,II,molecular iodine,7553-56-2
875,150.09,C(C(C(=O)O)O)(C(=O)O)O,"2,3-dihydroxybutanedioic acid",dl-tartaric acid
878,48.11,CS,methanethiol,methanethiol
887,32.042,CO,methanol,methanol
887,32.042,CO,methanol,methanol
887,32.042,CO,methanol,methanol
887,32.042,CO,methanol,methanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
957,130.23,CCCCCCCCO,octan-1-ol,1-octanol
962,18.015,O,oxidane,water
994,165.19,C1=CC=C(C=C1)CC(C(=O)O)N,2-amino-3-phenylpropanoic acid,dl-phenylalanine
996,94.11,C1=CC=C(C=C1)O,phenol,phenol
996,94.11,C1=CC=C(C=C1)O,phenol,phenol
999,136.15,C1=CC=C(C=C1)CC(=O)O,2-phenylacetic acid,phenylacetic acid
999,136.15,C1=CC=C(C=C1)CC(=O)O,2-phenylacetic acid,phenylacetic acid
999,136.15,C1=CC=C(C=C1)CC(=O)O,2-phenylacetic acid,phenylacetic acid
999,136.15,C1=CC=C(C=C1)CC(=O)O,2-phenylacetic acid,phenylacetic acid
1001,121.18,C1=CC=C(C=C1)CCN,2-phenylethanamine,phenethylamine
1030,76.09,CC(CO)O,"propane-1,2-diol","1,2-propanediol"
1031,60.10,CCCO,propan-1-ol,1-propanol
1031,60.10,CCCO,propan-1-ol,1-propanol
1031,60.10,CCCO,propan-1-ol,1-propanol
1031,60.10,CCCO,propan-1-ol,1-propanol
1031,60.10,CCCO,propan-1-ol,1-propanol
1031,60.10,CCCO,propan-1-ol,1-propanol
1032,74.08,CCC(=O)O,propanoic acid,propionic acid
1032,74.08,CCC(=O)O,propanoic acid,propionic acid
1032,74.08,CCC(=O)O,propanoic acid,propionic acid
1032,74.08,CCC(=O)O,propanoic acid,propionic acid
1049,79.10,C1=CC=NC=C1,pyridine,pyridine
1049,79.10,C1=CC=NC=C1,pyridine,pyridine
1049,79.10,C1=CC=NC=C1,pyridine,pyridine
1060,88.06,CC(=O)C(=O)O,2-oxopropanoic acid,pyruvic acid
1060,88.06,CC(=O)C(=O)O,2-oxopropanoic acid,pyruvic acid
1068,62.14,CSC,methylsulfanylmethane,dimethyl sulfide
1068,62.14,CSC,methylsulfanylmethane,dimethyl sulfide
1068,62.14,CSC,methylsulfanylmethane,dimethyl sulfide
1068,62.14,CSC,methylsulfanylmethane,dimethyl sulfide
1110,118.09,C(CC(=O)O)C(=O)O,butanedioic acid,succinic acid
1119,64.07,O=S=O,sulfur dioxide,sulfur dioxide
1127,88.17,C1CCSC1,thiolane,tetrahydrothiophene
1127,88.17,C1CCSC1,thiolane,tetrahydrothiophene
1136,143.21,CC1=C(SC=N1)CCO,"2-(4-methyl-1,3-thiazol-5-yl)ethanol",4-methyl-5-thiazoleethanol
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1140,92.14,CC1=CC=CC=C1,toluene,toluene
1146,59.11,CN(C)C,"N,N-dimethylmethanamine",trimethylamine
1183,152.15,COC1=C(C=CC(=C1)C=O)O,4-hydroxy-3-methoxybenzaldehyde,vanillin
1183,152.15,COC1=C(C=CC(=C1)C=O)O,4-hydroxy-3-methoxybenzaldehyde,vanillin
1183,152.15,COC1=C(C=CC(=C1)C=O)O,4-hydroxy-3-methoxybenzaldehyde,vanillin
1213,182.30,CC1CCCC2(C1(CCCC2)O)C,"4,8a-dimethyl-1,2,3,4,5,6,7,8-octahydronaphthalen-4a-ol","octahydro-4,8a-dimethyl-4a(2h)-naphthol"
1254,156.26,CC1CCC(C(C1)O)C(C)C,5-methyl-2-propan-2-ylcyclohexan-1-ol,menthol
2214,166.17,CC(=O)C1=CC(=C(C=C1)O)OC,1-(4-hydroxy-3-methoxyphenyl)ethanone,acetovanillone
2214,166.17,CC(=O)C1=CC(=C(C=C1)O)OC,1-(4-hydroxy-3-methoxyphenyl)ethanone,acetovanillone
2345,212.24,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,benzyl benzoate,benzyl benzoate
2345,212.24,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,benzyl benzoate,benzyl benzoate
2346,149.21,C1=CC=C(C=C1)CN=C=S,isothiocyanatomethylbenzene,benzyl isothiocyanate
2537,152.23,CC1(C2CCC1(C(=O)C2)C)C,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",camphor
2537,152.23,CC1(C2CCC1(C(=O)C2)C)C,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",camphor
2682,242.44,CCCCCCCCCCCCCCCCO,hexadecan-1-ol,1-hexadecanol
